"ID","Date","Cases","Cases_New","Type","Age","Sex","Source"
"CN",2020-03-13,77775,15,"Active","Total","Total","JRC"
"CN",2020-03-13,80945,13,"Confirmed","Total","Total","JHU"
"CN",2020-03-13,80954,22,"Confirmed","Total","Total","JRC"
"CN",2020-03-13,3180,8,"Deaths","Total","Total","JHU"
"CN",2020-03-13,3179,7,"Deaths","Total","Total","JRC"
"CN",2020-03-13,64196,1295,"Recovered","Total","Total","JHU"
"CN",2020-03-14,12124,-1445,"Active","Total","Total","JHU"
"CN",2020-03-14,77779,4,"Active","Total","Total","JRC"
"CN",2020-03-14,80977,32,"Confirmed","Total","Total","JHU"
"CN",2020-03-14,80973,19,"Confirmed","Total","Total","JRC"
"CN",2020-03-14,3193,13,"Deaths","Total","Total","JHU"
"CN",2020-03-14,3194,15,"Deaths","Total","Total","JRC"
"CN",2020-03-14,65660,1464,"Recovered","Total","Total","JHU"
"CN",2020-03-15,10783,-1341,"Active","Total","Total","JHU"
"CN",2020-03-15,77792,13,"Active","Total","Total","JRC"
"CN",2020-03-15,81003,26,"Confirmed","Total","Total","JHU"
"CN",2020-03-15,80995,22,"Confirmed","Total","Total","JRC"
"CN",2020-03-15,3203,10,"Deaths","Total","Total","JHU"
"CN",2020-03-15,3203,9,"Deaths","Total","Total","JRC"
"CN",2020-03-15,67017,1357,"Recovered","Total","Total","JHU"
"CN",2020-03-16,9906,-877,"Active","Total","Total","JHU"
"CN",2020-03-16,77804,12,"Active","Total","Total","JRC"
"CN",2020-03-16,81033,30,"Confirmed","Total","Total","JHU"
"CN",2020-03-16,81020,25,"Confirmed","Total","Total","JRC"
"CN",2020-03-16,3217,14,"Deaths","Total","Total","JHU"
"CN",2020-03-16,3216,13,"Deaths","Total","Total","JRC"
"CN",2020-03-16,67910,893,"Recovered","Total","Total","JHU"
"CN",2020-03-17,9030,-876,"Active","Total","Total","JHU"
"CN",2020-03-17,77838,34,"Active","Total","Total","JRC"
"CN",2020-03-17,81058,25,"Confirmed","Total","Total","JHU"
"CN",2020-03-17,81063,43,"Confirmed","Total","Total","JRC"
"CN",2020-03-17,3230,13,"Deaths","Total","Total","JHU"
"CN",2020-03-17,3225,9,"Deaths","Total","Total","JRC"
"CN",2020-03-17,68798,888,"Recovered","Total","Total","JHU"
"CN",2020-03-18,8106,-924,"Active","Total","Total","JHU"
"CN",2020-03-18,77845,7,"Active","Total","Total","JRC"
"CN",2020-03-18,81102,44,"Confirmed","Total","Total","JHU"
"CN",2020-03-18,81086,23,"Confirmed","Total","Total","JRC"
"CN",2020-03-18,3241,11,"Deaths","Total","Total","JHU"
"CN",2020-03-18,3241,16,"Deaths","Total","Total","JRC"
"CN",2020-03-18,69755,957,"Recovered","Total","Total","JHU"
"CN",2020-03-19,7372,-734,"Active","Total","Total","JHU"
"CN",2020-03-19,77881,36,"Active","Total","Total","JRC"
"CN",2020-03-19,81156,54,"Confirmed","Total","Total","JHU"
"CN",2020-03-19,81130,44,"Confirmed","Total","Total","JRC"
"CN",2020-03-19,3249,8,"Deaths","Total","Total","JHU"
"CN",2020-03-19,3249,8,"Deaths","Total","Total","JRC"
"CN",2020-03-19,70535,780,"Recovered","Total","Total","JHU"
"CN",2020-03-20,6731,-641,"Active","Total","Total","JHU"
"CN",2020-03-20,77976,95,"Active","Total","Total","JRC"
"CN",2020-03-20,81250,94,"Confirmed","Total","Total","JHU"
"CN",2020-03-20,81229,99,"Confirmed","Total","Total","JRC"
"CN",2020-03-20,3253,4,"Deaths","Total","Total","JHU"
"CN",2020-03-20,3253,4,"Deaths","Total","Total","JRC"
"CN",2020-03-20,71266,731,"Recovered","Total","Total","JHU"
"CN",2020-03-21,6189,-542,"Active","Total","Total","JHU"
"CN",2020-03-21,78022,46,"Active","Total","Total","JRC"
"CN",2020-03-21,81305,55,"Confirmed","Total","Total","JHU"
"CN",2020-03-21,81281,52,"Confirmed","Total","Total","JRC"
"CN",2020-03-21,3259,6,"Deaths","Total","Total","JHU"
"CN",2020-03-21,3259,6,"Deaths","Total","Total","JRC"
"CN",2020-03-21,71857,591,"Recovered","Total","Total","JHU"
"CN",2020-03-22,5799,-390,"Active","Total","Total","JHU"
"CN",2020-03-22,78081,59,"Active","Total","Total","JRC"
"CN",2020-03-22,81435,130,"Confirmed","Total","Total","JHU"
"CN",2020-03-22,81346,65,"Confirmed","Total","Total","JRC"
"CN",2020-03-22,3274,15,"Deaths","Total","Total","JHU"
"CN",2020-03-22,3265,6,"Deaths","Total","Total","JRC"
"CN",2020-03-22,72362,505,"Recovered","Total","Total","JHU"
"CN",2020-03-23,5410,-389,"Active","Total","Total","JHU"
"CN",2020-03-23,78210,129,"Active","Total","Total","JRC"
"CN",2020-03-23,81498,63,"Confirmed","Total","Total","JHU"
"CN",2020-03-23,81484,138,"Confirmed","Total","Total","JRC"
"CN",2020-03-23,3274,0,"Deaths","Total","Total","JHU"
"CN",2020-03-23,3274,9,"Deaths","Total","Total","JRC"
"CN",2020-03-23,72814,452,"Recovered","Total","Total","JHU"
"CN",2020-03-24,5037,-373,"Active","Total","Total","JHU"
"CN",2020-03-24,78272,62,"Active","Total","Total","JRC"
"CN",2020-03-24,81591,93,"Confirmed","Total","Total","JHU"
"CN",2020-03-24,81553,69,"Confirmed","Total","Total","JRC"
"CN",2020-03-24,3281,7,"Deaths","Total","Total","JHU"
"CN",2020-03-24,3281,7,"Deaths","Total","Total","JRC"
"CN",2020-03-24,73273,459,"Recovered","Total","Total","JHU"
"CN",2020-03-25,4610,-427,"Active","Total","Total","JHU"
"CN",2020-03-25,78346,74,"Active","Total","Total","JRC"
"CN",2020-03-25,81661,70,"Confirmed","Total","Total","JHU"
"CN",2020-03-25,81631,78,"Confirmed","Total","Total","JRC"
"CN",2020-03-25,3285,4,"Deaths","Total","Total","JHU"
"CN",2020-03-25,3285,4,"Deaths","Total","Total","JRC"
"CN",2020-03-25,73766,493,"Recovered","Total","Total","JHU"
"CN",2020-03-26,4317,-293,"Active","Total","Total","JHU"
"CN",2020-03-26,78442,96,"Active","Total","Total","JRC"
"CN",2020-03-26,81782,121,"Confirmed","Total","Total","JHU"
"CN",2020-03-26,81733,102,"Confirmed","Total","Total","JRC"
"CN",2020-03-26,3291,6,"Deaths","Total","Total","JHU"
"CN",2020-03-26,3291,6,"Deaths","Total","Total","JRC"
"CN",2020-03-26,74174,408,"Recovered","Total","Total","JHU"
"CN",2020-03-27,3888,-429,"Active","Total","Total","JHU"
"CN",2020-03-27,78531,89,"Active","Total","Total","JRC"
"CN",2020-03-27,81897,115,"Confirmed","Total","Total","JHU"
"CN",2020-03-27,81827,94,"Confirmed","Total","Total","JRC"
"CN",2020-03-27,3296,5,"Deaths","Total","Total","JHU"
"CN",2020-03-27,3296,5,"Deaths","Total","Total","JRC"
"CN",2020-03-27,74713,539,"Recovered","Total","Total","JHU"
"CN",2020-03-28,3607,-281,"Active","Total","Total","JHU"
"CN",2020-03-28,78647,116,"Active","Total","Total","JRC"
"CN",2020-03-28,81999,102,"Confirmed","Total","Total","JHU"
"CN",2020-03-28,81946,119,"Confirmed","Total","Total","JRC"
"CN",2020-03-28,3299,3,"Deaths","Total","Total","JHU"
"CN",2020-03-28,3299,3,"Deaths","Total","Total","JRC"
"CN",2020-03-28,75093,380,"Recovered","Total","Total","JHU"
"CN",2020-03-29,3243,-364,"Active","Total","Total","JHU"
"CN",2020-03-29,78755,108,"Active","Total","Total","JRC"
"CN",2020-03-29,82122,123,"Confirmed","Total","Total","JHU"
"CN",2020-03-29,82059,113,"Confirmed","Total","Total","JRC"
"CN",2020-03-29,3304,5,"Deaths","Total","Total","JHU"
"CN",2020-03-29,3304,5,"Deaths","Total","Total","JRC"
"CN",2020-03-29,75575,482,"Recovered","Total","Total","JHU"
"CN",2020-03-30,2974,-269,"Active","Total","Total","JHU"
"CN",2020-03-30,78851,96,"Active","Total","Total","JRC"
"CN",2020-03-30,82198,76,"Confirmed","Total","Total","JHU"
"CN",2020-03-30,82157,98,"Confirmed","Total","Total","JRC"
"CN",2020-03-30,3308,4,"Deaths","Total","Total","JHU"
"CN",2020-03-30,3306,2,"Deaths","Total","Total","JRC"
"CN",2020-03-30,75916,341,"Recovered","Total","Total","JHU"
"CN",2020-03-31,2771,-203,"Active","Total","Total","JHU"
"CN",2020-03-31,78932,81,"Active","Total","Total","JRC"
"CN",2020-03-31,82279,81,"Confirmed","Total","Total","JHU"
"CN",2020-03-31,82241,84,"Confirmed","Total","Total","JRC"
"CN",2020-03-31,3309,1,"Deaths","Total","Total","JHU"
"CN",2020-03-31,3309,3,"Deaths","Total","Total","JRC"
"CN",2020-03-31,76199,283,"Recovered","Total","Total","JHU"
"CN",2020-04-01,2647,-124,"Active","Total","Total","JHU"
"CN",2020-04-01,78985,53,"Active","Total","Total","JRC"
"CN",2020-04-01,82361,82,"Confirmed","Total","Total","JHU"
"CN",2020-04-01,82295,54,"Confirmed","Total","Total","JRC"
"CN",2020-04-01,3316,7,"Deaths","Total","Total","JHU"
"CN",2020-04-01,3310,1,"Deaths","Total","Total","JRC"
"CN",2020-04-01,76398,199,"Recovered","Total","Total","JHU"
"CN",2020-04-02,2545,-102,"Active","Total","Total","JHU"
"CN",2020-04-02,79079,94,"Active","Total","Total","JRC"
"CN",2020-04-02,82432,71,"Confirmed","Total","Total","JHU"
"CN",2020-04-02,82395,100,"Confirmed","Total","Total","JRC"
"CN",2020-04-02,3322,6,"Deaths","Total","Total","JHU"
"CN",2020-04-02,3316,6,"Deaths","Total","Total","JRC"
"CN",2020-04-02,76565,167,"Recovered","Total","Total","JHU"
"CN",2020-04-03,2425,-120,"Active","Total","Total","JHU"
"CN",2020-04-03,79139,60,"Active","Total","Total","JRC"
"CN",2020-04-03,82511,79,"Confirmed","Total","Total","JHU"
"CN",2020-04-03,82465,70,"Confirmed","Total","Total","JRC"
"CN",2020-04-03,3326,4,"Deaths","Total","Total","JHU"
"CN",2020-04-03,3326,10,"Deaths","Total","Total","JRC"
"CN",2020-04-03,76760,195,"Recovered","Total","Total","JHU"
"CN",2020-04-04,2267,-158,"Active","Total","Total","JHU"
"CN",2020-04-04,79197,58,"Active","Total","Total","JRC"
"CN",2020-04-04,82543,32,"Confirmed","Total","Total","JHU"
"CN",2020-04-04,82527,62,"Confirmed","Total","Total","JRC"
"CN",2020-04-04,3330,4,"Deaths","Total","Total","JHU"
"CN",2020-04-04,3330,4,"Deaths","Total","Total","JRC"
"CN",2020-04-04,76946,186,"Recovered","Total","Total","JHU"
"CN",2020-04-05,2062,-205,"Active","Total","Total","JHU"
"CN",2020-04-05,79242,45,"Active","Total","Total","JRC"
"CN",2020-04-05,82602,59,"Confirmed","Total","Total","JHU"
"CN",2020-04-05,82575,48,"Confirmed","Total","Total","JRC"
"CN",2020-04-05,3333,3,"Deaths","Total","Total","JHU"
"CN",2020-04-05,3333,3,"Deaths","Total","Total","JRC"
"CN",2020-04-05,77207,261,"Recovered","Total","Total","JHU"
"CN",2020-04-06,2020,-42,"Active","Total","Total","JHU"
"CN",2020-04-06,79307,65,"Active","Total","Total","JRC"
"CN",2020-04-06,82665,63,"Confirmed","Total","Total","JHU"
"CN",2020-04-06,82642,67,"Confirmed","Total","Total","JRC"
"CN",2020-04-06,3335,2,"Deaths","Total","Total","JHU"
"CN",2020-04-06,3335,2,"Deaths","Total","Total","JRC"
"CN",2020-04-06,77310,103,"Recovered","Total","Total","JHU"
"CN",2020-04-07,1973,-47,"Active","Total","Total","JHU"
"CN",2020-04-07,79363,56,"Active","Total","Total","JRC"
"CN",2020-04-07,82718,53,"Confirmed","Total","Total","JHU"
"CN",2020-04-07,82698,56,"Confirmed","Total","Total","JRC"
"CN",2020-04-07,3335,0,"Deaths","Total","Total","JHU"
"CN",2020-04-07,3335,0,"Deaths","Total","Total","JRC"
"CN",2020-04-07,77410,100,"Recovered","Total","Total","JHU"
"CN",2020-04-08,1905,-68,"Active","Total","Total","JHU"
"CN",2020-04-08,79447,84,"Active","Total","Total","JRC"
"CN",2020-04-08,82809,91,"Confirmed","Total","Total","JHU"
"CN",2020-04-08,82784,86,"Confirmed","Total","Total","JRC"
"CN",2020-04-08,3337,2,"Deaths","Total","Total","JHU"
"CN",2020-04-08,3337,2,"Deaths","Total","Total","JRC"
"CN",2020-04-08,77567,157,"Recovered","Total","Total","JHU"
"CN",2020-04-09,1865,-40,"Active","Total","Total","JHU"
"CN",2020-04-09,79531,84,"Active","Total","Total","JRC"
"CN",2020-04-09,82883,74,"Confirmed","Total","Total","JHU"
"CN",2020-04-09,82870,86,"Confirmed","Total","Total","JRC"
"CN",2020-04-09,3339,2,"Deaths","Total","Total","JHU"
"CN",2020-04-09,3339,2,"Deaths","Total","Total","JRC"
"CN",2020-04-09,77679,112,"Recovered","Total","Total","JHU"
"CN",2020-04-10,1810,-55,"Active","Total","Total","JHU"
"CN",2020-04-10,79585,54,"Active","Total","Total","JRC"
"CN",2020-04-10,82941,58,"Confirmed","Total","Total","JHU"
"CN",2020-04-10,82925,55,"Confirmed","Total","Total","JRC"
"CN",2020-04-10,3340,1,"Deaths","Total","Total","JHU"
"CN",2020-04-10,3340,1,"Deaths","Total","Total","JRC"
"CN",2020-04-10,77791,112,"Recovered","Total","Total","JHU"
"CN",2020-04-11,1794,-16,"Active","Total","Total","JHU"
"CN",2020-04-11,79661,76,"Active","Total","Total","JRC"
"CN",2020-04-11,83014,73,"Confirmed","Total","Total","JHU"
"CN",2020-04-11,83004,79,"Confirmed","Total","Total","JRC"
"CN",2020-04-11,3343,3,"Deaths","Total","Total","JHU"
"CN",2020-04-11,3343,3,"Deaths","Total","Total","JRC"
"CN",2020-04-11,77877,86,"Recovered","Total","Total","JHU"
"CN",2020-04-12,1835,41,"Active","Total","Total","JHU"
"CN",2020-04-12,79754,93,"Active","Total","Total","JRC"
"CN",2020-04-12,83134,120,"Confirmed","Total","Total","JHU"
"CN",2020-04-12,83097,93,"Confirmed","Total","Total","JRC"
"CN",2020-04-12,3343,0,"Deaths","Total","Total","JHU"
"CN",2020-04-12,3343,0,"Deaths","Total","Total","JRC"
"CN",2020-04-12,77956,79,"Recovered","Total","Total","JHU"
"CN",2020-04-13,1829,-6,"Active","Total","Total","JHU"
"CN",2020-04-13,79864,110,"Active","Total","Total","JRC"
"CN",2020-04-13,83213,79,"Confirmed","Total","Total","JHU"
"CN",2020-04-13,83209,112,"Confirmed","Total","Total","JRC"
"CN",2020-04-13,3345,2,"Deaths","Total","Total","JHU"
"CN",2020-04-13,3345,2,"Deaths","Total","Total","JRC"
"CN",2020-04-13,78039,83,"Recovered","Total","Total","JHU"
"CN",2020-04-14,1761,-68,"Active","Total","Total","JHU"
"CN",2020-04-14,79958,94,"Active","Total","Total","JRC"
"CN",2020-04-14,83306,93,"Confirmed","Total","Total","JHU"
"CN",2020-04-14,83303,94,"Confirmed","Total","Total","JRC"
"CN",2020-04-14,3345,0,"Deaths","Total","Total","JHU"
"CN",2020-04-14,3345,0,"Deaths","Total","Total","JRC"
"CN",2020-04-14,78200,161,"Recovered","Total","Total","JHU"
"CN",2020-04-15,1699,-62,"Active","Total","Total","JHU"
"CN",2020-04-15,80006,48,"Active","Total","Total","JRC"
"CN",2020-04-15,83356,50,"Confirmed","Total","Total","JHU"
"CN",2020-04-15,83352,49,"Confirmed","Total","Total","JRC"
"CN",2020-04-15,3346,1,"Deaths","Total","Total","JHU"
"CN",2020-04-15,3346,1,"Deaths","Total","Total","JRC"
"CN",2020-04-15,78311,111,"Recovered","Total","Total","JHU"
"CN",2020-04-16,1656,-43,"Active","Total","Total","JHU"
"CN",2020-04-16,80056,50,"Active","Total","Total","JRC"
"CN",2020-04-16,83403,47,"Confirmed","Total","Total","JHU"
"CN",2020-04-16,83402,50,"Confirmed","Total","Total","JRC"
"CN",2020-04-16,3346,0,"Deaths","Total","Total","JHU"
"CN",2020-04-16,3346,0,"Deaths","Total","Total","JRC"
"CN",2020-04-16,78401,90,"Recovered","Total","Total","JHU"
"CN",2020-04-17,1572,-84,"Active","Total","Total","JHU"
"CN",2020-04-17,79118,-938,"Active","Total","Total","JRC"
"CN",2020-04-17,83760,357,"Confirmed","Total","Total","JHU"
"CN",2020-04-17,83754,352,"Confirmed","Total","Total","JRC"
"CN",2020-04-17,4636,1290,"Deaths","Total","Total","JHU"
"CN",2020-04-17,4636,1290,"Deaths","Total","Total","JRC"
"CN",2020-04-17,77552,-849,"Recovered","Total","Total","JHU"
"CN",2020-04-18,1537,-35,"Active","Total","Total","JHU"
"CN",2020-04-18,79149,31,"Active","Total","Total","JRC"
"CN",2020-04-18,83787,27,"Confirmed","Total","Total","JHU"
"CN",2020-04-18,83785,31,"Confirmed","Total","Total","JRC"
"CN",2020-04-18,4636,0,"Deaths","Total","Total","JHU"
"CN",2020-04-18,4636,0,"Deaths","Total","Total","JRC"
"CN",2020-04-18,77614,62,"Recovered","Total","Total","JHU"
"CN",2020-04-19,1479,-58,"Active","Total","Total","JHU"
"CN",2020-04-19,79167,18,"Active","Total","Total","JRC"
"CN",2020-04-19,83805,18,"Confirmed","Total","Total","JHU"
"CN",2020-04-19,83803,18,"Confirmed","Total","Total","JRC"
"CN",2020-04-19,4636,0,"Deaths","Total","Total","JHU"
"CN",2020-04-19,4636,0,"Deaths","Total","Total","JRC"
"CN",2020-04-19,77690,76,"Recovered","Total","Total","JHU"
"CN",2020-04-20,1436,-43,"Active","Total","Total","JHU"
"CN",2020-04-20,79181,14,"Active","Total","Total","JRC"
"CN",2020-04-20,83817,12,"Confirmed","Total","Total","JHU"
"CN",2020-04-20,83817,14,"Confirmed","Total","Total","JRC"
"CN",2020-04-20,4636,0,"Deaths","Total","Total","JHU"
"CN",2020-04-20,4636,0,"Deaths","Total","Total","JRC"
"CN",2020-04-20,77745,55,"Recovered","Total","Total","JHU"
"CN",2020-04-21,1418,-18,"Active","Total","Total","JHU"
"CN",2020-04-21,79213,32,"Active","Total","Total","JRC"
"CN",2020-04-21,83853,36,"Confirmed","Total","Total","JHU"
"CN",2020-04-21,83849,32,"Confirmed","Total","Total","JRC"
"CN",2020-04-21,4636,0,"Deaths","Total","Total","JHU"
"CN",2020-04-21,4636,0,"Deaths","Total","Total","JRC"
"CN",2020-04-21,77799,54,"Recovered","Total","Total","JHU"
"CN",2020-04-22,1371,-47,"Active","Total","Total","JHU"
"CN",2020-04-22,79228,15,"Active","Total","Total","JRC"
"CN",2020-04-22,83868,15,"Confirmed","Total","Total","JHU"
"CN",2020-04-22,83864,15,"Confirmed","Total","Total","JRC"
"CN",2020-04-22,4636,0,"Deaths","Total","Total","JHU"
"CN",2020-04-22,4636,0,"Deaths","Total","Total","JRC"
"CN",2020-04-22,77861,62,"Recovered","Total","Total","JHU"
"CN",2020-04-23,1265,-106,"Active","Total","Total","JHU"
"CN",2020-04-23,79240,12,"Active","Total","Total","JRC"
"CN",2020-04-23,83884,16,"Confirmed","Total","Total","JHU"
"CN",2020-04-23,83876,12,"Confirmed","Total","Total","JRC"
"CN",2020-04-23,4636,0,"Deaths","Total","Total","JHU"
"CN",2020-04-23,4636,0,"Deaths","Total","Total","JRC"
"CN",2020-04-23,77983,122,"Recovered","Total","Total","JHU"
"CN",2020-04-24,1154,-111,"Active","Total","Total","JHU"
"CN",2020-04-24,79248,8,"Active","Total","Total","JRC"
"CN",2020-04-24,83899,15,"Confirmed","Total","Total","JHU"
"CN",2020-04-24,83884,8,"Confirmed","Total","Total","JRC"
"CN",2020-04-24,4636,0,"Deaths","Total","Total","JHU"
"CN",2020-04-24,4636,0,"Deaths","Total","Total","JRC"
"CN",2020-04-24,78109,126,"Recovered","Total","Total","JHU"
"CN",2020-04-25,1098,-56,"Active","Total","Total","JHU"
"CN",2020-04-25,79263,15,"Active","Total","Total","JRC"
"CN",2020-04-25,83909,10,"Confirmed","Total","Total","JHU"
"CN",2020-04-25,83899,15,"Confirmed","Total","Total","JRC"
"CN",2020-04-25,4636,0,"Deaths","Total","Total","JHU"
"CN",2020-04-25,4636,0,"Deaths","Total","Total","JRC"
"CN",2020-04-25,78175,66,"Recovered","Total","Total","JHU"
"CN",2020-04-26,998,-100,"Active","Total","Total","JHU"
"CN",2020-04-26,79273,10,"Active","Total","Total","JRC"
"CN",2020-04-26,83912,3,"Confirmed","Total","Total","JHU"
"CN",2020-04-26,83909,10,"Confirmed","Total","Total","JRC"
"CN",2020-04-26,4637,1,"Deaths","Total","Total","JHU"
"CN",2020-04-26,4636,0,"Deaths","Total","Total","JRC"
"CN",2020-04-26,78277,102,"Recovered","Total","Total","JHU"
"CN",2020-04-27,907,-91,"Active","Total","Total","JHU"
"CN",2020-04-27,79275,2,"Active","Total","Total","JRC"
"CN",2020-04-27,83918,6,"Confirmed","Total","Total","JHU"
"CN",2020-04-27,83912,3,"Confirmed","Total","Total","JRC"
"CN",2020-04-27,4637,0,"Deaths","Total","Total","JHU"
"CN",2020-04-27,4637,1,"Deaths","Total","Total","JRC"
"CN",2020-04-27,78374,97,"Recovered","Total","Total","JHU"
"CN",2020-04-28,881,-26,"Active","Total","Total","JHU"
"CN",2020-04-28,79301,26,"Active","Total","Total","JRC"
"CN",2020-04-28,83940,22,"Confirmed","Total","Total","JHU"
"CN",2020-04-28,83938,26,"Confirmed","Total","Total","JRC"
"CN",2020-04-28,4637,0,"Deaths","Total","Total","JHU"
"CN",2020-04-28,4637,0,"Deaths","Total","Total","JRC"
"CN",2020-04-28,78422,48,"Recovered","Total","Total","JHU"
"CN",2020-04-29,833,-48,"Active","Total","Total","JHU"
"CN",2020-04-29,79303,2,"Active","Total","Total","JRC"
"CN",2020-04-29,83944,4,"Confirmed","Total","Total","JHU"
"CN",2020-04-29,83940,2,"Confirmed","Total","Total","JRC"
"CN",2020-04-29,4637,0,"Deaths","Total","Total","JHU"
"CN",2020-04-29,4637,0,"Deaths","Total","Total","JRC"
"CN",2020-04-29,78474,52,"Recovered","Total","Total","JHU"
"CN",2020-04-30,796,-37,"Active","Total","Total","JHU"
"CN",2020-04-30,79307,4,"Active","Total","Total","JRC"
"CN",2020-04-30,83956,12,"Confirmed","Total","Total","JHU"
"CN",2020-04-30,83944,4,"Confirmed","Total","Total","JRC"
"CN",2020-04-30,4637,0,"Deaths","Total","Total","JHU"
"CN",2020-04-30,4637,0,"Deaths","Total","Total","JRC"
"CN",2020-04-30,78523,49,"Recovered","Total","Total","JHU"
"CN",2020-05-01,749,-47,"Active","Total","Total","JHU"
"CN",2020-05-01,79319,12,"Active","Total","Total","JRC"
"CN",2020-05-01,83959,3,"Confirmed","Total","Total","JHU"
"CN",2020-05-01,83956,12,"Confirmed","Total","Total","JRC"
"CN",2020-05-01,4637,0,"Deaths","Total","Total","JHU"
"CN",2020-05-01,4637,0,"Deaths","Total","Total","JRC"
"CN",2020-05-01,78573,50,"Recovered","Total","Total","JHU"
"CN",2020-05-02,736,-13,"Active","Total","Total","JHU"
"CN",2020-05-02,79322,3,"Active","Total","Total","JRC"
"CN",2020-05-02,83959,0,"Confirmed","Total","Total","JHU"
"CN",2020-05-02,83959,3,"Confirmed","Total","Total","JRC"
"CN",2020-05-02,4637,0,"Deaths","Total","Total","JHU"
"CN",2020-05-02,4637,0,"Deaths","Total","Total","JRC"
"CN",2020-05-02,78586,13,"Recovered","Total","Total","JHU"
"CN",2020-05-03,643,-93,"Active","Total","Total","JHU"
"CN",2020-05-03,79324,2,"Active","Total","Total","JRC"
"CN",2020-05-03,83964,5,"Confirmed","Total","Total","JHU"
"CN",2020-05-03,83961,2,"Confirmed","Total","Total","JRC"
"CN",2020-05-03,4637,0,"Deaths","Total","Total","JHU"
"CN",2020-05-03,4637,0,"Deaths","Total","Total","JRC"
"CN",2020-05-03,78684,98,"Recovered","Total","Total","JHU"
"CN",2020-05-04,537,-106,"Active","Total","Total","JHU"
"CN",2020-05-04,79327,3,"Active","Total","Total","JRC"
"CN",2020-05-04,83966,2,"Confirmed","Total","Total","JHU"
"CN",2020-05-04,83964,3,"Confirmed","Total","Total","JRC"
"CN",2020-05-04,4637,0,"Deaths","Total","Total","JHU"
"CN",2020-05-04,4637,0,"Deaths","Total","Total","JRC"
"CN",2020-05-04,78792,108,"Recovered","Total","Total","JHU"
"CN",2020-05-05,461,-76,"Active","Total","Total","JHU"
"CN",2020-05-05,79329,2,"Active","Total","Total","JRC"
"CN",2020-05-05,83968,2,"Confirmed","Total","Total","JHU"
"CN",2020-05-05,83966,2,"Confirmed","Total","Total","JRC"
"CN",2020-05-05,4637,0,"Deaths","Total","Total","JHU"
"CN",2020-05-05,4637,0,"Deaths","Total","Total","JRC"
"CN",2020-05-05,78870,78,"Recovered","Total","Total","JHU"
"CN",2020-05-06,404,-57,"Active","Total","Total","JHU"
"CN",2020-05-06,79331,2,"Active","Total","Total","JRC"
"CN",2020-05-06,83970,2,"Confirmed","Total","Total","JHU"
"CN",2020-05-06,83968,2,"Confirmed","Total","Total","JRC"
"CN",2020-05-06,4637,0,"Deaths","Total","Total","JHU"
"CN",2020-05-06,4637,0,"Deaths","Total","Total","JRC"
"CN",2020-05-06,78929,59,"Recovered","Total","Total","JHU"
"CN",2020-05-07,361,-43,"Active","Total","Total","JHU"
"CN",2020-05-07,79333,2,"Active","Total","Total","JRC"
"CN",2020-05-07,83975,5,"Confirmed","Total","Total","JHU"
"CN",2020-05-07,83970,2,"Confirmed","Total","Total","JRC"
"CN",2020-05-07,4637,0,"Deaths","Total","Total","JHU"
"CN",2020-05-07,4637,0,"Deaths","Total","Total","JRC"
"CN",2020-05-07,78977,48,"Recovered","Total","Total","JHU"
"CN",2020-05-08,346,-15,"Active","Total","Total","JHU"
"CN",2020-05-08,79339,6,"Active","Total","Total","JRC"
"CN",2020-05-08,83976,1,"Confirmed","Total","Total","JHU"
"CN",2020-05-08,83976,6,"Confirmed","Total","Total","JRC"
"CN",2020-05-08,4637,0,"Deaths","Total","Total","JHU"
"CN",2020-05-08,4637,0,"Deaths","Total","Total","JRC"
"CN",2020-05-08,78993,16,"Recovered","Total","Total","JHU"
"CN",2020-05-09,226,-120,"Active","Total","Total","JHU"
"CN",2020-05-09,79339,0,"Active","Total","Total","JRC"
"CN",2020-05-09,83990,14,"Confirmed","Total","Total","JHU"
"CN",2020-05-09,83976,0,"Confirmed","Total","Total","JRC"
"CN",2020-05-09,4637,0,"Deaths","Total","Total","JHU"
"CN",2020-05-09,4637,0,"Deaths","Total","Total","JRC"
"CN",2020-05-09,79127,134,"Recovered","Total","Total","JHU"
"CN",2020-05-10,206,-20,"Active","Total","Total","JHU"
"CN",2020-05-10,79354,15,"Active","Total","Total","JRC"
"CN",2020-05-10,84010,20,"Confirmed","Total","Total","JHU"
"CN",2020-05-10,83991,15,"Confirmed","Total","Total","JRC"
"CN",2020-05-10,4637,0,"Deaths","Total","Total","JHU"
"CN",2020-05-10,4637,0,"Deaths","Total","Total","JRC"
"CN",2020-05-10,79167,40,"Recovered","Total","Total","JHU"
"CN",2020-05-11,176,-30,"Active","Total","Total","JHU"
"CN",2020-05-11,79373,19,"Active","Total","Total","JRC"
"CN",2020-05-11,84011,1,"Confirmed","Total","Total","JHU"
"CN",2020-05-11,84010,19,"Confirmed","Total","Total","JRC"
"CN",2020-05-11,4637,0,"Deaths","Total","Total","JHU"
"CN",2020-05-11,4637,0,"Deaths","Total","Total","JRC"
"CN",2020-05-11,79198,31,"Recovered","Total","Total","JHU"
"CN",2020-05-12,159,-17,"Active","Total","Total","JHU"
"CN",2020-05-12,79374,1,"Active","Total","Total","JRC"
"CN",2020-05-12,84018,7,"Confirmed","Total","Total","JHU"
"CN",2020-05-12,84011,1,"Confirmed","Total","Total","JRC"
"CN",2020-05-12,4637,0,"Deaths","Total","Total","JHU"
"CN",2020-05-12,4637,0,"Deaths","Total","Total","JRC"
